Candidate,Feature_Set,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__penalty,param_classifier__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__gamma,param_classifier__kernel,param_classifier__colsample_bytree,param_classifier__learning_rate,param_classifier__min_child_weight,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__scale_pos_weight,param_classifier__subsample
Clinical Support Vector Machine,Clinical,0.009847784042358398,0.0007861181643369678,0.017545032501220702,0.0018274053974584288,0.010957420145894578,balanced,,,"{'classifier__C': np.float64(0.010957420145894578), 'classifier__class_weight': 'balanced', 'classifier__gamma': np.float64(0.0005488047000766049), 'classifier__kernel': 'rbf'}",0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5822222222222221,0.02177324215807267,8,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.5832658569500675,0.005289046678074334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5416666666666667,0.7916666666666667,1.0,0.9,0.8216666666666667,0.154973115948111,3,0.9204545454545454,0.9659090909090908,0.9431818181818181,0.8994565217391305,0.9266304347826086,0.9311264822134386,0.022326003073168708,,,,,,0.0005488047000766049,rbf,,,,,,,
Multimodal XGBoost,Multimodal,0.04158096313476563,0.001849575448059015,0.028528690338134766,0.0027881721788548075,,,,,"{'classifier__colsample_bytree': np.float64(0.749816047538945), 'classifier__gamma': np.float64(0.9507143064099162), 'classifier__learning_rate': np.float64(0.1205712628744377), 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 152, 'classifier__reg_alpha': np.float64(0.01694976823788473), 'classifier__reg_lambda': np.float64(0.0031613645505296157), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.9464704583099741)}",0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5822222222222221,0.02177324215807267,12,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.5832658569500675,0.005289046678074334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5.0,,,,152.0,0.9507143064099162,,0.749816047538945,0.1205712628744377,5.0,0.01694976823788473,0.0031613645505296157,1.0,0.9464704583099741
Multimodal XGBoost,Multimodal,0.07369933128356934,0.00345831693501621,0.027830886840820312,0.004579571894549628,,,,,"{'classifier__colsample_bytree': np.float64(0.8404460046972835), 'classifier__gamma': np.float64(0.7080725777960455), 'classifier__learning_rate': np.float64(0.010725209743171996), 'classifier__max_depth': 2, 'classifier__min_child_weight': 8, 'classifier__n_estimators': 343, 'classifier__reg_alpha': np.float64(0.00010090061869151566), 'classifier__reg_lambda': np.float64(91.42349009056926), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.7216968971838151)}",0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5822222222222221,0.02177324215807267,12,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.5832658569500675,0.005289046678074334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2.0,,,,343.0,0.7080725777960455,,0.8404460046972835,0.010725209743171996,8.0,0.00010090061869151566,91.42349009056926,1.0,0.7216968971838151
Multimodal XGBoost,Multimodal,0.08810191154479981,0.0591622420702009,0.027727079391479493,0.001815498316646833,,,,,"{'classifier__colsample_bytree': np.float64(0.8099025726528951), 'classifier__gamma': np.float64(0.43194501864211576), 'classifier__learning_rate': np.float64(0.02692655251486473), 'classifier__max_depth': 3, 'classifier__min_child_weight': 10, 'classifier__n_estimators': 237, 'classifier__reg_alpha': np.float64(0.006789053271698486), 'classifier__reg_lambda': np.float64(0.19069966103000435), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.8473544037332349)}",0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5822222222222221,0.02177324215807267,12,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.5832658569500675,0.005289046678074334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.5,0.5,0.5,0.5,0.5,0.5,0.0,3.0,,,,237.0,0.43194501864211576,,0.8099025726528951,0.02692655251486473,10.0,0.006789053271698486,0.19069966103000435,1.0,0.8473544037332349
Multimodal XGBoost,Multimodal,0.08816447257995605,0.06504379574035368,0.030043268203735353,0.003998492412668436,,,,,"{'classifier__colsample_bytree': np.float64(0.7529847965068651), 'classifier__gamma': np.float64(0.9832308858067882), 'classifier__learning_rate': np.float64(0.048917628051312216), 'classifier__max_depth': 5, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 184, 'classifier__reg_alpha': np.float64(0.0007122305833333872), 'classifier__reg_lambda': np.float64(0.0021147447960615704), 'classifier__scale_pos_weight': 1.4, 'classifier__subsample': np.float64(0.9768807022739411)}",0.7,0.5,0.8,0.8888888888888888,0.7777777777777778,0.7333333333333333,0.1312804932243727,2,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8974358974358975,0.8974358974358975,0.8958164642375168,0.0013222616695185972,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,1.0,0.7523809523809524,0.2200803811103113,1,0.8,0.875,0.8,0.8,0.8333333333333334,0.8216666666666667,0.02962731472438528,0.5,0.75,1.0,0.75,0.5,0.7,0.18708286933869706,4,1.0,0.875,1.0,1.0,0.9375,0.9625,0.049999999999999996,0.5714285714285714,0.5454545454545454,0.8,0.8571428571428571,0.6666666666666666,0.6881385281385282,0.12289542371796291,2,0.8888888888888888,0.875,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.8848039215686274,0.00551697484187388,0.625,0.5416666666666667,0.875,1.0,0.9500000000000001,0.7983333333333335,0.18191878529839747,2,0.9730113636363636,0.9772727272727273,0.96875,0.9891304347826086,0.9538043478260869,0.9723937747035573,0.011516468821535087,5.0,,,,184.0,0.9832308858067882,,0.7529847965068651,0.048917628051312216,3.0,0.0007122305833333872,0.0021147447960615704,1.4,0.9768807022739411
Multimodal XGBoost,Multimodal,0.09282755851745605,0.07958955571954614,0.025580501556396483,0.0003940892115041595,,,,,"{'classifier__colsample_bytree': np.float64(0.8253152871382157), 'classifier__gamma': np.float64(0.3854165025399161), 'classifier__learning_rate': np.float64(0.010558059144381517), 'classifier__max_depth': 2, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 141, 'classifier__reg_alpha': np.float64(0.015876781526923997), 'classifier__reg_lambda': np.float64(0.00407559644007287), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.9332779646944658)}",0.4,0.5,0.7,0.8888888888888888,0.6666666666666666,0.6311111111111111,0.16915184207986722,10,0.8157894736842105,0.8421052631578947,0.7105263157894737,0.717948717948718,0.7948717948717948,0.7762483130904183,0.05285016376486822,0.25,0.4,0.6666666666666666,1.0,1.0,0.6633333333333333,0.30557777696975574,7,0.9090909090909091,0.9166666666666666,0.7272727272727273,0.7777777777777778,0.7857142857142857,0.8233044733044732,0.0758730652720602,0.25,0.5,0.5,0.75,0.25,0.45,0.18708286933869708,12,0.625,0.6875,0.5,0.4375,0.6875,0.5875,0.1015504800579495,0.25,0.4444444444444444,0.5714285714285714,0.8571428571428571,0.4,0.5046031746031746,0.20402624090809476,10,0.7407407407407407,0.7857142857142857,0.5925925925925926,0.56,0.7333333333333333,0.6824761904761905,0.08912776167678908,0.4166666666666667,0.41666666666666663,0.7083333333333333,1.0,1.0,0.7083333333333333,0.2608745973749755,12,0.9076704545454546,0.9119318181818181,0.8352272727272727,0.8260869565217391,0.8478260869565217,0.8657485177865614,0.03665008972923565,2.0,,,,141.0,0.3854165025399161,,0.8253152871382157,0.010558059144381517,4.0,0.015876781526923997,0.00407559644007287,1.0,0.9332779646944658
Multimodal XGBoost,Multimodal,0.045369529724121095,0.001133300054607899,0.02602863311767578,0.000833958881009311,,,,,"{'classifier__colsample_bytree': np.float64(0.6693458614031088), 'classifier__gamma': np.float64(0.3910606075732408), 'classifier__learning_rate': np.float64(0.018585951462501547), 'classifier__max_depth': 4, 'classifier__min_child_weight': 2, 'classifier__n_estimators': 103, 'classifier__reg_alpha': np.float64(0.05414413211338523), 'classifier__reg_lambda': np.float64(0.008399864445957504), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.9369139098379994)}",0.6,0.5,0.8,1.0,0.7777777777777778,0.7355555555555556,0.17304819852383807,1,0.9473684210526315,0.9210526315789473,0.8157894736842105,0.8974358974358975,0.8974358974358975,0.8958164642375168,0.0440545860004135,0.5,0.42857142857142855,0.6666666666666666,1.0,1.0,0.719047619047619,0.24206219099312068,2,0.9375,0.8823529411764706,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.8502450980392157,0.057503572929462225,0.25,0.75,1.0,1.0,0.5,0.7,0.291547594742265,4,0.9375,0.9375,0.8125,0.9375,0.9375,0.9125,0.049999999999999996,0.3333333333333333,0.5454545454545454,0.8,1.0,0.6666666666666666,0.6690909090909091,0.22568251752055785,7,0.9375,0.9090909090909091,0.7878787878787878,0.8823529411764706,0.8823529411764706,0.8798351158645277,0.050298678799519395,0.625,0.5,0.7500000000000001,1.0,0.8,0.735,0.16852299546352717,9,0.9829545454545454,0.9914772727272727,0.9630681818181818,0.9864130434782609,0.9809782608695652,0.9809782608695652,0.00963787055712721,4.0,,,,103.0,0.3910606075732408,,0.6693458614031088,0.018585951462501547,2.0,0.05414413211338523,0.008399864445957504,1.0,0.9369139098379994
Multimodal XGBoost,Multimodal,0.05748229026794434,0.00524965281008917,0.027738475799560548,0.0026785421211829767,,,,,"{'classifier__colsample_bytree': np.float64(0.7799016533479063), 'classifier__gamma': np.float64(0.3951502360018144), 'classifier__learning_rate': np.float64(0.2337693162284195), 'classifier__max_depth': 4, 'classifier__min_child_weight': 9, 'classifier__n_estimators': 239, 'classifier__reg_alpha': np.float64(0.004233032996527599), 'classifier__reg_lambda': np.float64(0.08777815504719653), 'classifier__scale_pos_weight': 1.4, 'classifier__subsample': np.float64(0.815876852955632)}",0.4,0.4,0.4,0.4444444444444444,0.5555555555555556,0.44000000000000006,0.06028737762778017,20,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.41025641025641024,0.5897435897435898,0.4526315789473684,0.06868340145459134,0.4,0.4,0.4,0.4444444444444444,0.0,0.3288888888888889,0.165342891002118,12,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.41025641025641024,0.0,0.3346828609986504,0.16739366212849063,1.0,1.0,1.0,1.0,0.0,0.8,0.4,1,1.0,1.0,1.0,1.0,0.0,0.8,0.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.0,0.4659340659340659,0.233588224274047,11,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5818181818181818,0.0,0.47191919191919196,0.2359964917420302,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4.0,,,,239.0,0.3951502360018144,,0.7799016533479063,0.2337693162284195,9.0,0.004233032996527599,0.08777815504719653,1.4,0.815876852955632
Multimodal XGBoost,Multimodal,0.07100996971130372,0.019538242850078595,0.02866525650024414,0.0031818907579110145,,,,,"{'classifier__colsample_bytree': np.float64(0.8347004662655393), 'classifier__gamma': np.float64(0.965255307264138), 'classifier__learning_rate': np.float64(0.07882485664694612), 'classifier__max_depth': 5, 'classifier__min_child_weight': 9, 'classifier__n_estimators': 206, 'classifier__reg_alpha': np.float64(1.025616274847307), 'classifier__reg_lambda': np.float64(0.0023591373063477136), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.7693605922825478)}",0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5822222222222221,0.02177324215807267,12,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.5832658569500675,0.005289046678074334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5.0,,,,206.0,0.965255307264138,,0.8347004662655393,0.07882485664694612,9.0,1.025616274847307,0.0023591373063477136,1.0,0.7693605922825478
Multimodal XGBoost,Multimodal,0.08084516525268555,0.003562549053695704,0.02761392593383789,0.0016024729569680365,,,,,"{'classifier__colsample_bytree': np.float64(0.7579526072702278), 'classifier__gamma': np.float64(0.2934881747180381), 'classifier__learning_rate': np.float64(0.010490534235091775), 'classifier__max_depth': 3, 'classifier__min_child_weight': 1, 'classifier__n_estimators': 212, 'classifier__reg_alpha': np.float64(0.8930539642879287), 'classifier__reg_lambda': np.float64(1.0710256549997939), 'classifier__scale_pos_weight': 1.4, 'classifier__subsample': np.float64(0.7433862914177091)}",0.6,0.5,0.8,0.8888888888888888,0.7777777777777778,0.7133333333333333,0.1420137360770707,4,0.9736842105263158,0.9210526315789473,0.9210526315789473,0.8717948717948718,0.9230769230769231,0.9221322537112011,0.03223252964868034,0.5,0.42857142857142855,0.6666666666666666,0.8,0.75,0.6290476190476191,0.1429079274811634,9,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.7894736842105263,0.8421052631578947,0.8674922600619196,0.05020446266408541,0.5,0.75,1.0,1.0,0.75,0.8,0.18708286933869706,1,1.0,0.9375,0.9375,0.9375,1.0,0.9625,0.030618621784789725,0.5,0.5454545454545454,0.8,0.8888888888888888,0.75,0.6968686868686869,0.1496758392371384,1,0.9696969696969697,0.9090909090909091,0.9090909090909091,0.8571428571428571,0.9142857142857143,0.9118614718614719,0.035665951814207446,0.6666666666666667,0.5416666666666667,0.7916666666666667,1.0,0.85,0.77,0.15657798908744056,4,1.0,0.9886363636363636,0.9886363636363636,0.9836956521739131,0.9918478260869565,0.9905632411067196,0.005390585650982542,3.0,,,,212.0,0.2934881747180381,,0.7579526072702278,0.010490534235091775,1.0,0.8930539642879287,1.0710256549997939,1.4,0.7433862914177091
Multimodal XGBoost,Multimodal,0.04025673866271973,0.006358295460103325,0.02785048484802246,0.002593273664092041,,,,,"{'classifier__colsample_bytree': np.float64(0.6463476238100518), 'classifier__gamma': np.float64(0.8631034258755935), 'classifier__learning_rate': np.float64(0.08330803890301997), 'classifier__max_depth': 2, 'classifier__min_child_weight': 1, 'classifier__n_estimators': 97, 'classifier__reg_alpha': np.float64(0.007146464833933034), 'classifier__reg_lambda': np.float64(2.2090536492943023), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.8918424713352255)}",0.5,0.6,0.8,0.8888888888888888,0.7777777777777778,0.7133333333333333,0.1420137360770707,4,1.0,0.9736842105263158,0.9473684210526315,0.9743589743589743,0.9487179487179487,0.9688259109311741,0.019446314362261883,0.4,0.5,0.6666666666666666,1.0,1.0,0.7133333333333333,0.24908722256359206,3,1.0,0.9411764705882353,1.0,0.9411764705882353,0.8888888888888888,0.9542483660130721,0.04195243538792476,0.5,0.75,1.0,0.75,0.5,0.7,0.18708286933869706,4,1.0,1.0,0.875,1.0,1.0,0.975,0.049999999999999996,0.4444444444444444,0.6,0.8,0.8571428571428571,0.6666666666666666,0.6736507936507936,0.14672574911124148,5,1.0,0.9696969696969697,0.9333333333333333,0.9696969696969697,0.9411764705882353,0.9627807486631017,0.023726929837624894,0.45833333333333337,0.5416666666666667,0.8333333333333334,1.0,0.8,0.7266666666666668,0.1988438806925898,10,1.0,1.0,0.9943181818181819,1.0,0.9972826086956522,0.9983201581027668,0.002260881657835459,2.0,,,,97.0,0.8631034258755935,,0.6463476238100518,0.08330803890301997,1.0,0.007146464833933034,2.2090536492943023,1.0,0.8918424713352255
Multimodal XGBoost,Multimodal,0.07280302047729492,0.0019194939701316237,0.029358482360839842,0.004634868928419531,,,,,"{'classifier__colsample_bytree': np.float64(0.8550229885420852), 'classifier__gamma': np.float64(0.8872127425763265), 'classifier__learning_rate': np.float64(0.049833191601257244), 'classifier__max_depth': 5, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 306, 'classifier__reg_alpha': np.float64(0.4061136676690665), 'classifier__reg_lambda': np.float64(0.015132984900630326), 'classifier__scale_pos_weight': 1.4, 'classifier__subsample': np.float64(0.7975182385457563)}",0.7,0.5,0.9,0.8888888888888888,0.6666666666666666,0.731111111111111,0.14963329661806601,3,0.8947368421052632,0.8947368421052632,0.868421052631579,0.8717948717948718,0.8974358974358975,0.8854251012145749,0.012590449435563398,0.6666666666666666,0.42857142857142855,0.8,1.0,0.6666666666666666,0.7123809523809523,0.18715194452672956,4,0.8,0.875,0.8235294117647058,0.7894736842105263,0.8333333333333334,0.824267285861713,0.02985311319689592,0.5,0.75,1.0,0.75,0.5,0.7,0.18708286933869706,4,1.0,0.875,0.875,0.9375,0.9375,0.925,0.046770717334674264,0.5714285714285714,0.5454545454545454,0.8888888888888888,0.8571428571428571,0.5714285714285714,0.6868686868686869,0.15261471422139708,3,0.8888888888888888,0.875,0.8484848484848485,0.8571428571428571,0.8823529411764706,0.8703739071386132,0.01524397660450519,0.625,0.5,0.9166666666666667,1.0,0.8500000000000001,0.7783333333333334,0.18675593103775254,3,0.9673295454545454,0.9744318181818181,0.9318181818181818,0.9646739130434783,0.9483695652173914,0.957324604743083,0.015346258606599873,5.0,,,,306.0,0.8872127425763265,,0.8550229885420852,0.049833191601257244,3.0,0.4061136676690665,0.015132984900630326,1.4,0.7975182385457563
Multimodal XGBoost,Multimodal,0.039519739151000974,0.003135006225332922,0.025695371627807616,0.00127616201695586,,,,,"{'classifier__colsample_bytree': np.float64(0.8090931317527976), 'classifier__gamma': np.float64(0.42754101835854963), 'classifier__learning_rate': np.float64(0.010903028125370985), 'classifier__max_depth': 5, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 112, 'classifier__reg_alpha': np.float64(3.011743476803372), 'classifier__reg_lambda': np.float64(0.23815029066583565), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.8034282764658811)}",0.6,0.5,0.6,0.5555555555555556,0.5555555555555556,0.5622222222222222,0.03691832827963588,17,0.5789473684210527,0.8421052631578947,0.5789473684210527,0.5897435897435898,0.5897435897435898,0.635897435897436,0.10321690115886469,0.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,14,0.0,0.9166666666666666,0.0,0.0,0.0,0.18333333333333332,0.3666666666666667,0.0,0.25,0.0,0.0,0.0,0.05,0.10000000000000002,14,0.0,0.6875,0.0,0.0,0.0,0.1375,0.275,0.0,0.2857142857142857,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,14,0.0,0.7857142857142857,0.0,0.0,0.0,0.15714285714285714,0.3142857142857143,0.8333333333333334,0.5208333333333334,0.7916666666666666,1.0,0.8500000000000001,0.7991666666666667,0.15595583420386114,1,0.9147727272727273,0.9545454545454546,0.8522727272727272,0.8206521739130435,0.8858695652173914,0.8856225296442688,0.046762209244966,5.0,,,,112.0,0.42754101835854963,,0.8090931317527976,0.010903028125370985,3.0,3.011743476803372,0.23815029066583565,1.0,0.8034282764658811
Multimodal XGBoost,Multimodal,0.07989034652709961,0.08422369999752762,0.029814672470092774,0.00866317261818976,,,,,"{'classifier__colsample_bytree': np.float64(0.9630265895704372), 'classifier__gamma': np.float64(0.24929222914887494), 'classifier__learning_rate': np.float64(0.040381768820718394), 'classifier__max_depth': 3, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 62, 'classifier__reg_alpha': np.float64(0.00024260488932164486), 'classifier__reg_lambda': np.float64(0.028103296447636077), 'classifier__scale_pos_weight': 1.4, 'classifier__subsample': np.float64(0.9521871356061031)}",0.5,0.5,0.7,1.0,0.7777777777777778,0.6955555555555556,0.18759030747026917,7,0.8421052631578947,0.868421052631579,0.7894736842105263,0.7435897435897436,0.7948717948717948,0.8076923076923077,0.04353769511779586,0.4,0.42857142857142855,0.6,1.0,0.75,0.6357142857142857,0.22158980305132844,8,0.7777777777777778,0.8235294117647058,0.75,0.6666666666666666,0.7222222222222222,0.7480392156862745,0.05267827890094087,0.5,0.75,0.75,1.0,0.75,0.75,0.15811388300841897,3,0.875,0.875,0.75,0.75,0.8125,0.8125,0.05590169943749474,0.4444444444444444,0.5454545454545454,0.6666666666666666,1.0,0.75,0.6813131313131313,0.19029348664653742,4,0.8235294117647058,0.8484848484848485,0.75,0.7058823529411765,0.7647058823529411,0.7785204991087344,0.051383606697615325,0.5416666666666667,0.4375,0.9166666666666667,1.0,0.9,0.7591666666666667,0.22512959230925933,7,0.9389204545454545,0.9417613636363636,0.8863636363636364,0.8668478260869565,0.8885869565217391,0.9044960474308301,0.030242406227390405,3.0,,,,62.0,0.24929222914887494,,0.9630265895704372,0.040381768820718394,4.0,0.00024260488932164486,0.028103296447636077,1.4,0.9521871356061031
Multimodal XGBoost,Multimodal,0.0944746494293213,0.016924114824518926,0.02670602798461914,0.0010758356003476618,,,,,"{'classifier__colsample_bytree': np.float64(0.8497416192535173), 'classifier__gamma': np.float64(0.295633685837714), 'classifier__learning_rate': np.float64(0.014316201862826452), 'classifier__max_depth': 4, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 335, 'classifier__reg_alpha': np.float64(2.608562787757689), 'classifier__reg_lambda': np.float64(0.04185285656222351), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.9584365199693973)}",0.6,0.5,0.6,0.5555555555555556,0.6666666666666666,0.5844444444444444,0.055154105093292674,11,0.7894736842105263,0.8421052631578947,0.5789473684210527,0.5897435897435898,0.7435897435897436,0.7087719298245614,0.1063249675101593,0.5,0.4,0.0,0.0,1.0,0.38,0.3709447398198282,11,0.9,0.9166666666666666,0.0,0.0,0.75,0.5133333333333333,0.42313643715053,0.25,0.5,0.0,0.0,0.25,0.2,0.18708286933869708,13,0.5625,0.6875,0.0,0.0,0.5625,0.3625,0.29947871376777346,0.3333333333333333,0.4444444444444444,0.0,0.0,0.4,0.23555555555555552,0.19555555555555554,13,0.6923076923076923,0.7857142857142857,0.0,0.0,0.6428571428571429,0.42417582417582417,0.34936414717316455,0.4166666666666667,0.5833333333333334,0.625,1.0,0.975,0.72,0.22940744926391946,11,0.9090909090909091,0.9360795454545454,0.796875,0.7649456521739131,0.8220108695652174,0.845800395256917,0.06580750628078358,4.0,,,,335.0,0.295633685837714,,0.8497416192535173,0.014316201862826452,4.0,2.608562787757689,0.04185285656222351,1.0,0.9584365199693973
Multimodal XGBoost,Multimodal,0.06660656929016114,0.002378965926479782,0.028743600845336913,0.0029854455005439554,,,,,"{'classifier__colsample_bytree': np.float64(0.7272013899887455), 'classifier__gamma': np.float64(0.11005192452767676), 'classifier__learning_rate': np.float64(0.02171140223187999), 'classifier__max_depth': 1, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 282, 'classifier__reg_alpha': np.float64(0.00334122937395339), 'classifier__reg_lambda': np.float64(0.006657010864147692), 'classifier__scale_pos_weight': 1.0, 'classifier__subsample': np.float64(0.7669644012595116)}",0.6,0.4,0.6,0.5555555555555556,0.5555555555555556,0.5422222222222223,0.07383665655927175,18,0.5789473684210527,0.7105263157894737,0.5789473684210527,0.6153846153846154,0.6666666666666666,0.6300944669365722,0.051488327237903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.3125,0.0,0.0625,0.1875,0.1125,0.12119199643540823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.47619047619047616,0.0,0.11764705882352941,0.3157894736842105,0.18192540173964322,0.18699568591998975,0.3541666666666667,0.41666666666666663,0.7083333333333334,1.0,0.8,0.6558333333333334,0.24091261670757072,13,0.8707386363636365,0.9332386363636364,0.8338068181818182,0.8206521739130435,0.8546195652173914,0.8626111660079052,0.03926425473055814,1.0,,,,282.0,0.11005192452767676,,0.7272013899887455,0.02171140223187999,4.0,0.00334122937395339,0.006657010864147692,1.0,0.7669644012595116
